ProviderID,HospitalName,Address,City,State,ZIP,County,Phone,MeasureName,MeasureID,ComparedToNational,Denominator,Score,LowerEst,HigherEst,Footnote,StartDate,EndDate,Location
030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Death rate for stroke patients,MORT_30_STK,Worse than the National Rate,252,20.1,16.5,24.4,,07/01/2012,06/30/2015,"1003 WILLOW CREEK ROAD
PRESCOTT, AZ
(34.558763, -112.482039)"
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,6235845100,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"7171 SOUTH 51ST AVENUE
LAVEEN, AZ
(33.380678, -112.168233)"
030110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,6238821515,Rate of readmission for CABG,READM_30_CABG,No Different than the National Rate,29,15.8,12.1,20.4,,07/01/2012,06/30/2015,"13677 WEST MCDOWELL ROAD
GOODYEAR, AZ
(33.464283, -112.354024)"
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,6235845100,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2014,06/30/2015,"7171 SOUTH 51ST AVENUE
LAVEEN, AZ
(33.380678, -112.168233)"
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,MARICOPA,4803586100,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,197,20.4,17.1,24.1,,07/01/2012,06/30/2015,"1301 SOUTH CRISMON ROAD
MESA, AZ
(33.3911, -111.615329)"
030030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,6022490212,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,93,19.6,16.2,23.5,,07/01/2012,06/30/2015,"2000 WEST BETHANY HOME ROAD
PHOENIX, AZ
(33.524116, -112.101934)"
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,9282894691,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"1501 NORTH WILLIAMSON AVENUE
WINSLOW, AZ
(35.035455, -110.691742)"
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4806845898,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Better than the National Rate,767,17.4,15.3,19.7,,07/01/2012,06/30/2015,"6644 EAST BAYWOOD AVENUE
MESA, AZ
(33.41047, -111.687166)"
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,4808403715,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No Different than the National Rate,44,14.9,10.5,21.0,,07/01/2012,06/30/2015,"5656 SOUTH POWER ROAD
GILBERT, AZ
(33.313565, -111.686877)"
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,9287887252,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,62,16.0,13.0,19.6,,07/01/2012,06/30/2015,"5330 SOUTH HIGHWAY 95
FORT MOHAVE, AZ
(35.004167, -114.597968)"
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,9287887252,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,184,23.2,19.5,27.0,,07/01/2012,06/30/2015,"5330 SOUTH HIGHWAY 95
FORT MOHAVE, AZ
(35.004167, -114.597968)"
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4808545050,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,43,16.8,13.4,21.1,,07/01/2012,06/30/2015,"6750 EAST BAYWOOD AVENUE
MESA, AZ
(33.410429, -111.686221)"
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ
(31.341614, -110.955743)"
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,4803422000,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,348,11.0,8.9,13.5,,07/01/2012,06/30/2015,"5777 EAST MAYO BOULEVARD
PHOENIX, AZ
(33.663312, -111.955659)"
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LA PAZ,9286699201,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,67,20.5,16.6,24.9,,07/01/2012,06/30/2015,"1200 WEST MOHAVE ROAD
PARKER, AZ
(34.135299, -114.285226)"
030131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,6027977700,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"750 NORTH 40TH STREET
PHOENIX, AZ
(33.45672, -111.99521)"
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ
(31.341614, -110.955743)"
030123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,4803247004,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Better than the National Rate,307,12.8,10.0,15.8,,07/01/2012,06/30/2015,"7400 EAST THOMPSON PEAK PARKWAY
SCOTTSDALE, AZ
(33.669777, -111.921803)"
030037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,6022518156,Death rate for stroke patients,MORT_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"1800 EAST VAN BUREN STREET
PHOENIX, AZ
(33.451436, -112.042767)"
030038,SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,4808824000,Death rate for stroke patients,MORT_30_STK,Worse than the National Rate,370,18.3,15.2,21.7,,07/01/2012,06/30/2015,"7400 EAST OSBORN ROAD
SCOTTSDALE, AZ
(33.487639, -111.922725)"
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140,PINAL,4803944030,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No Different than the National Rate,65,7.8,5.3,11.5,,07/01/2012,06/30/2015,"37000 NORTH GANTZEL ROAD
SAN TAN VALLEY, AZ
(33.215299, -111.563446)"
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9287715676,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,335,4.2,3.1,5.9,,07/01/2012,06/30/2015,"7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ
(34.588044, -112.328741)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Death rate for stroke patients,MORT_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"501 NORTH NAVAJO DRIVE
PAGE, AZ
(36.91696, -111.463186)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,57,15.2,13.5,17.1,,07/01/2014,06/30/2015,"501 NORTH NAVAJO DRIVE
PAGE, AZ
(36.91696, -111.463186)"
031307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,AZ,85344,LA PAZ,9286692137,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,07/01/2012,06/30/2015,"12033 AGENCY ROAD
PARKER, AZ
(34.146494, -114.301314)"
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,121,12.4,9.5,15.9,,07/01/2012,06/30/2015,"2735 SILVER CREEK ROAD
BULLHEAD CITY, AZ
(35.10987, -114.555341)"
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,9283334368,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"118 SOUTH MOUNTAIN AVENUE
SPRINGERVILLE, AZ
(34.132136, -109.286545)"
033302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,6029331000,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"1919 EAST THOMAS ROAD
PHOENIX, AZ
(33.480216, -112.041193)"
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,6235845100,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"7171 SOUTH 51ST AVENUE
LAVEEN, AZ
(33.380678, -112.168233)"
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,5203843541,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No Different than the National Rate,43,7.6,5.1,11.1,,07/01/2012,06/30/2015,"901 WEST REX ALLEN DRIVE
WILLCOX, AZ
(32.264256, -109.838096)"
030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,2747,15.9,14.9,17.1,,07/01/2014,06/30/2015,"1003 WILLOW CREEK ROAD
PRESCOTT, AZ
(34.558763, -112.482039)"
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4806845898,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,667,5.0,3.9,6.5,,07/01/2012,06/30/2015,"6644 EAST BAYWOOD AVENUE
MESA, AZ
(33.41047, -111.687166)"
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,4808324770,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"4620 EAST BASELINE ROAD
MESA, AZ
(33.379206, -111.734695)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"501 NORTH NAVAJO DRIVE
PAGE, AZ
(36.91696, -111.463186)"
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,MARICOPA,4803586100,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,173,11.8,9.2,15.0,,07/01/2012,06/30/2015,"1301 SOUTH CRISMON ROAD
MESA, AZ
(33.3911, -111.615329)"
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,4806845898,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,666,16.9,14.8,19.3,,07/01/2012,06/30/2015,"5555 WEST THUNDERBIRD ROAD
GLENDALE, AZ
(33.610731, -112.178606)"
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296,MARICOPA,4807288000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,265,22.2,19.1,25.8,,07/01/2012,06/30/2015,"3555 SOUTH VAL VISTA DRIVE
GILBERT, AZ
(33.286661, -111.755311)"
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,9284253261,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,512,15.5,14.0,16.9,,07/01/2014,06/30/2015,"5880 SOUTH HOSPITAL DRIVE
GLOBE, AZ
(33.407206, -110.826224)"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5204698100,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,351,20.2,17.2,23.5,,07/01/2012,06/30/2015,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ
(32.319581, -111.012054)"
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,4808324770,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"4620 EAST BASELINE ROAD
MESA, AZ
(33.379206, -111.734695)"
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,5203843541,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"901 WEST REX ALLEN DRIVE
WILLCOX, AZ
(32.264256, -109.838096)"
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,9287887252,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,34,12.7,9.6,16.8,,07/01/2012,06/30/2015,"5330 SOUTH HIGHWAY 95
FORT MOHAVE, AZ
(35.004167, -114.597968)"
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Rate of readmission for stroke patients,READM_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ
(31.341614, -110.955743)"
030094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,MARICOPA,6235611000,Death rate for CABG,MORT_30_CABG,No Different than the National Rate,60,2.3,1.1,4.6,,07/01/2012,06/30/2015,"18701 NORTH 67TH AVENUE
GLENDALE, AZ
(33.655042, -112.202889)"
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,6235845100,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"7171 SOUTH 51ST AVENUE
LAVEEN, AZ
(33.380678, -112.168233)"
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,MARICOPA,4803586100,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,1798,15.6,14.5,16.8,,07/01/2014,06/30/2015,"1301 SOUTH CRISMON ROAD
MESA, AZ
(33.3911, -111.615329)"
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,276,17.8,15.1,21.3,,07/01/2012,06/30/2015,"2735 SILVER CREEK ROAD
BULLHEAD CITY, AZ
(35.10987, -114.555341)"
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,AZ,85224,MARICOPA,4806039000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"2905 WEST WARNER ROAD, SUITE 1
CHANDLER, AZ
(33.33484, -111.891133)"
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,9287887252,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No Different than the National Rate,149,11.2,8.1,14.9,,07/01/2012,06/30/2015,"5330 SOUTH HIGHWAY 95
FORT MOHAVE, AZ
(35.004167, -114.597968)"
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,5208742000,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No Different than the National Rate,84,11.5,8.4,15.5,,07/01/2012,06/30/2015,"2800 EAST AJO WAY
TUCSON, AZ
(32.177882, -110.930891)"
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,5209013549,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,1868,15.4,14.2,16.6,,07/01/2014,06/30/2015,"1551 EAST TANGERINE ROAD
ORO VALLEY, AZ
(32.427304, -110.947967)"
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4806845898,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,369,21.9,19.0,25.1,,07/01/2012,06/30/2015,"6644 EAST BAYWOOD AVENUE
MESA, AZ
(33.41047, -111.687166)"
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,6238796100,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,142,16.2,13.3,19.6,,07/01/2012,06/30/2015,"19829 NORTH 27TH AVENUE
PHOENIX, AZ
(33.666521, -112.117188)"
033303,"HACIENDA CHILDREN'S HOSPITAL, INC.",610 WEST JEROME AVENUE,MESA,AZ,85210,MARICOPA,6022434231,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,07/01/2012,06/30/2015,"610 WEST JEROME AVENUE
MESA, AZ
(33.381128, -111.844892)"
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Rate of readmission for stroke patients,READM_30_STK,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"2050 WEST SOUTHERN AVENUE
APACHE JUNCTION, AZ
(33.393343, -111.566796)"
030093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,6235244000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,Better than the National Rate,4225,14.3,13.5,15.4,,07/01/2014,06/30/2015,"14502 WEST MEEKER BOULEVARD
SUN CITY WEST, AZ
(33.658307, -112.371939)"
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140,PINAL,4803944030,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,79,16.1,12.9,20.3,,07/01/2012,06/30/2015,"37000 NORTH GANTZEL ROAD
SAN TAN VALLEY, AZ
(33.215299, -111.563446)"
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,4808403715,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"5656 SOUTH POWER ROAD
GILBERT, AZ
(33.313565, -111.686877)"
030108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,MARICOPA,6027956020,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"6501 NORTH 19TH AVENUE
PHOENIX, AZ
(33.531837, -112.099636)"
030132,"FLORENCE HOSPITAL AT ANTHEM, LLC",4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,PINAL,5204242060,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"4545 NORTH HUNT HIGHWAY
FLORENCE, AZ
(33.073607, -111.486843)"
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ
(31.341614, -110.955743)"
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,6235845100,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"7171 SOUTH 51ST AVENUE
LAVEEN, AZ
(33.380678, -112.168233)"
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,9283384911,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"200 WEST HOSPITAL DRIVE (PO BOX 860)
WHITERIVER, AZ
(33.875976, -109.959528)"
031312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,5204326401,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"101 COLE AVENUE
BISBEE, AZ
(31.417254, -109.8826)"
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,4808324770,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,697,4.3,3.2,5.8,,07/01/2012,06/30/2015,"4620 EAST BASELINE ROAD
MESA, AZ
(33.379206, -111.734695)"
030108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,MARICOPA,6027956020,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"6501 NORTH 19TH AVENUE
PHOENIX, AZ
(33.531837, -112.099636)"
030014,JOHN C. LINCOLN MEDICAL CENTER,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,6023315862,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No Different than the National Rate,213,7.6,5.6,10.1,,07/01/2012,06/30/2015,"250 EAST DUNLAP AVENUE
PHOENIX, AZ
(33.567754, -112.07063)"
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,MARICOPA,6233274000,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No Different than the National Rate,159,9.4,6.8,12.5,,07/01/2012,06/30/2015,"9201 WEST THOMAS ROAD
PHOENIX, AZ
(33.479558, -112.257936)"
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,6238796100,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,132,13.3,9.7,17.7,,07/01/2012,06/30/2015,"19829 NORTH 27TH AVENUE
PHOENIX, AZ
(33.666521, -112.117188)"
030123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,4803247004,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"7400 EAST THOMPSON PEAK PARKWAY
SCOTTSDALE, AZ
(33.669777, -111.921803)"
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,9286845421,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No Different than the National Rate,90,13.7,9.8,18.8,,07/01/2012,06/30/2015,"520 ROSE LANE
WICKENBURG, AZ
(33.978047, -112.74196)"
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,COCHISE,5205862261,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"450 SOUTH OCOTILLO AVENUE
BENSON, AZ
(31.965051, -110.307121)"
